State,Year,Count,Sheltered,Unsheltered
Mississippi,2013-01-01,373,False,True
Mississippi,2013-01-01,147,True,True
Mississippi,2013-01-01,27,False,True
Montana,2013-01-01,227,True,True
Montana,2013-01-01,210,True,True
Montana,2013-01-01,17,True,True
Montana,2013-01-01,1211,False,True
Montana,2013-01-01,667,True,False
Montana,2013-01-01,309,False,False
Montana,2013-01-01,65,True,True
Montana,2013-01-01,55,True,True
Montana,2013-01-01,10,True,True
Montana,2013-01-01,1094,True,False
Montana,2013-01-01,574,True,True
Montana,2013-01-01,520,True,False
Montana,2013-01-01,118,True,False
Montana,2013-01-01,1878,True,True
Montana,2013-01-01,162,True,True
Montana,2013-01-01,155,True,True
Montana,2013-01-01,7,True,True
Montana,2013-01-01,784,False,True
Montana,2013-01-01,637,False,True
Montana,2013-01-01,147,True,True
Montana,2013-01-01,191,False,True
North Carolina,2013-01-01,82,True,True
North Carolina,2013-01-01,76,True,True
North Carolina,2013-01-01,6,True,True
North Carolina,2013-01-01,293,False,True
North Carolina,2013-01-01,101,True,False
North Carolina,2013-01-01,23,False,False
North Carolina,2013-01-01,72,True,True
North Carolina,2013-01-01,66,True,True
North Carolina,2013-01-01,6,True,True
North Carolina,2013-01-01,381,True,False
North Carolina,2013-01-01,280,True,True
North Carolina,2013-01-01,101,True,False
North Carolina,2013-01-01,20,True,False
North Carolina,2013-01-01,394,True,True
North Carolina,2013-01-01,10,True,True
North Carolina,2013-01-01,10,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,13,False,True
North Carolina,2013-01-01,13,False,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,3,False,True
North Carolina,2013-01-01,54,True,True
North Carolina,2013-01-01,54,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,478,False,True
North Carolina,2013-01-01,92,True,False
North Carolina,2013-01-01,232,False,False
North Carolina,2013-01-01,26,True,True
North Carolina,2013-01-01,26,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,513,True,False
North Carolina,2013-01-01,421,True,True
North Carolina,2013-01-01,92,True,False
North Carolina,2013-01-01,230,True,False
North Carolina,2013-01-01,570,True,True
North Carolina,2013-01-01,28,True,True
North Carolina,2013-01-01,28,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,57,False,True
North Carolina,2013-01-01,57,False,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,2,False,True
North Carolina,2013-01-01,87,True,True
North Carolina,2013-01-01,87,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,572,False,True
North Carolina,2013-01-01,181,True,False
North Carolina,2013-01-01,93,False,False
North Carolina,2013-01-01,58,True,True
North Carolina,2013-01-01,58,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,700,True,False
North Carolina,2013-01-01,519,True,True
North Carolina,2013-01-01,181,True,False
North Carolina,2013-01-01,87,True,False
North Carolina,2013-01-01,753,True,True
North Carolina,2013-01-01,29,True,True
North Carolina,2013-01-01,29,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,53,False,True
North Carolina,2013-01-01,53,False,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,6,False,True
North Carolina,2013-01-01,636,True,True
North Carolina,2013-01-01,503,True,True
North Carolina,2013-01-01,133,True,True
North Carolina,2013-01-01,2123,False,True
North Carolina,2013-01-01,1502,True,False
North Carolina,2013-01-01,209,False,False
North Carolina,2013-01-01,238,True,True
North Carolina,2013-01-01,185,True,True
North Carolina,2013-01-01,53,True,True
North Carolina,2013-01-01,2467,True,False
North Carolina,2013-01-01,1322,True,True
North Carolina,2013-01-01,1145,True,False
North Carolina,2013-01-01,140,True,False
North Carolina,2013-01-01,3625,True,True
North Carolina,2013-01-01,398,True,True
North Carolina,2013-01-01,318,True,True
North Carolina,2013-01-01,80,True,True
North Carolina,2013-01-01,1158,False,True
North Carolina,2013-01-01,801,False,True
North Carolina,2013-01-01,357,True,True
North Carolina,2013-01-01,69,False,True
North Carolina,2013-01-01,148,True,True
North Carolina,2013-01-01,143,True,True
North Carolina,2013-01-01,5,True,True
North Carolina,2013-01-01,651,False,True
North Carolina,2013-01-01,298,True,False
North Carolina,2013-01-01,78,False,False
North Carolina,2013-01-01,57,True,True
North Carolina,2013-01-01,54,True,True
North Carolina,2013-01-01,3,True,True
North Carolina,2013-01-01,781,True,False
North Carolina,2013-01-01,489,True,True
North Carolina,2013-01-01,292,True,False
North Carolina,2013-01-01,60,True,False
North Carolina,2013-01-01,949,True,True
North Carolina,2013-01-01,91,True,True
North Carolina,2013-01-01,89,True,True
North Carolina,2013-01-01,2,True,True
North Carolina,2013-01-01,168,False,True
North Carolina,2013-01-01,162,False,True
North Carolina,2013-01-01,6,True,True
North Carolina,2013-01-01,18,False,True
North Carolina,2013-01-01,158,True,True
North Carolina,2013-01-01,141,True,True
North Carolina,2013-01-01,17,True,True
North Carolina,2013-01-01,1296,False,True
North Carolina,2013-01-01,1122,True,False
North Carolina,2013-01-01,120,False,False
North Carolina,2013-01-01,119,True,True
North Carolina,2013-01-01,102,True,True
North Carolina,2013-01-01,17,True,True
North Carolina,2013-01-01,2135,True,False
North Carolina,2013-01-01,1013,True,True
North Carolina,2013-01-01,1122,True,False
North Carolina,2013-01-01,110,True,False
North Carolina,2013-01-01,2418,True,True
North Carolina,2013-01-01,39,True,True
North Carolina,2013-01-01,39,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,283,False,True
North Carolina,2013-01-01,283,False,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,10,False,True
North Carolina,2013-01-01,64,True,True
North Carolina,2013-01-01,64,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,260,False,True
North Carolina,2013-01-01,88,True,False
North Carolina,2013-01-01,41,False,False
North Carolina,2013-01-01,12,True,True
North Carolina,2013-01-01,12,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,245,True,False
North Carolina,2013-01-01,163,True,True
North Carolina,2013-01-01,82,True,False
North Carolina,2013-01-01,30,True,False
North Carolina,2013-01-01,348,True,True
North Carolina,2013-01-01,52,True,True
North Carolina,2013-01-01,52,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,103,False,True
North Carolina,2013-01-01,97,False,True
North Carolina,2013-01-01,6,True,True
North Carolina,2013-01-01,11,False,True
North Carolina,2013-01-01,140,True,True
North Carolina,2013-01-01,129,True,True
North Carolina,2013-01-01,11,True,True
North Carolina,2013-01-01,817,False,True
North Carolina,2013-01-01,281,True,False
North Carolina,2013-01-01,203,False,False
North Carolina,2013-01-01,135,True,True
North Carolina,2013-01-01,124,True,True
North Carolina,2013-01-01,11,True,True
North Carolina,2013-01-01,1002,True,False
North Carolina,2013-01-01,723,True,True
North Carolina,2013-01-01,279,True,False
North Carolina,2013-01-01,202,True,False
North Carolina,2013-01-01,1098,True,True
North Carolina,2013-01-01,5,True,True
North Carolina,2013-01-01,5,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,96,False,True
North Carolina,2013-01-01,94,False,True
North Carolina,2013-01-01,2,True,True
North Carolina,2013-01-01,1,False,True
North Carolina,2013-01-01,112,True,True
North Carolina,2013-01-01,55,True,True
North Carolina,2013-01-01,57,True,True
North Carolina,2013-01-01,316,False,True
North Carolina,2013-01-01,68,True,False
North Carolina,2013-01-01,18,False,False
North Carolina,2013-01-01,40,True,True
North Carolina,2013-01-01,19,True,True
North Carolina,2013-01-01,21,True,True
North Carolina,2013-01-01,274,True,False
North Carolina,2013-01-01,206,True,True
North Carolina,2013-01-01,68,True,False
North Carolina,2013-01-01,15,True,False
North Carolina,2013-01-01,384,True,True
North Carolina,2013-01-01,72,True,True
North Carolina,2013-01-01,36,True,True
North Carolina,2013-01-01,36,True,True
North Carolina,2013-01-01,110,False,True
North Carolina,2013-01-01,110,False,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,3,False,True
North Carolina,2013-01-01,293,True,True
North Carolina,2013-01-01,138,True,True
North Carolina,2013-01-01,155,True,True
North Carolina,2013-01-01,343,False,True
North Carolina,2013-01-01,288,True,False
North Carolina,2013-01-01,77,False,False
North Carolina,2013-01-01,27,True,True
North Carolina,2013-01-01,11,True,True
North Carolina,2013-01-01,16,True,True
North Carolina,2013-01-01,287,True,False
North Carolina,2013-01-01,101,True,True
North Carolina,2013-01-01,186,True,False
North Carolina,2013-01-01,27,True,False
North Carolina,2013-01-01,631,True,True
North Carolina,2013-01-01,266,True,True
North Carolina,2013-01-01,127,True,True
North Carolina,2013-01-01,139,True,True
North Carolina,2013-01-01,344,False,True
North Carolina,2013-01-01,242,False,True
North Carolina,2013-01-01,102,True,True
North Carolina,2013-01-01,50,False,True
North Carolina,2013-01-01,28,True,True
North Carolina,2013-01-01,28,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,97,False,True
North Carolina,2013-01-01,26,True,False
North Carolina,2013-01-01,9,False,False
North Carolina,2013-01-01,12,True,True
North Carolina,2013-01-01,12,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,93,True,False
North Carolina,2013-01-01,67,True,True
North Carolina,2013-01-01,26,True,False
North Carolina,2013-01-01,7,True,False
North Carolina,2013-01-01,123,True,True
North Carolina,2013-01-01,16,True,True
North Carolina,2013-01-01,16,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,30,False,True
North Carolina,2013-01-01,30,False,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,2,False,True
North Carolina,2013-01-01,40,True,True
North Carolina,2013-01-01,33,True,True
North Carolina,2013-01-01,7,True,True
North Carolina,2013-01-01,284,False,True
North Carolina,2013-01-01,591,True,False
North Carolina,2013-01-01,20,False,False
North Carolina,2013-01-01,6,True,True
North Carolina,2013-01-01,6,True,True
North Carolina,2013-01-01,0,True,True
North Carolina,2013-01-01,135,True,False
North Carolina,2013-01-01,79,True,True
North Carolina,2013-01-01,56,True,False
North Carolina,2013-01-01,6,True,False
North Carolina,2013-01-01,875,True,True
North Carolina,2013-01-01,34,True,True
North Carolina,2013-01-01,27,True,True
North Carolina,2013-01-01,7,True,True
North Carolina,2013-01-01,740,False,True
North Carolina,2013-01-01,205,False,True
North Carolina,2013-01-01,535,True,True
North Carolina,2013-01-01,14,False,True
North Dakota,2013-01-01,179,True,True
North Dakota,2013-01-01,110,True,True
North Dakota,2013-01-01,69,True,True
North Dakota,2013-01-01,1230,False,True
North Dakota,2013-01-01,839,True,False
North Dakota,2013-01-01,241,False,False
North Dakota,2013-01-01,68,True,True
North Dakota,2013-01-01,68,True,True
North Dakota,2013-01-01,0,True,True
North Dakota,2013-01-01,674,True,False
North Dakota,2013-01-01,443,True,True
North Dakota,2013-01-01,231,True,False
North Dakota,2013-01-01,60,True,False
North Dakota,2013-01-01,2069,True,True
North Dakota,2013-01-01,111,True,True
North Dakota,2013-01-01,42,True,True
North Dakota,2013-01-01,69,True,True
North Dakota,2013-01-01,1395,False,True
North Dakota,2013-01-01,787,False,True
North Dakota,2013-01-01,608,True,True
North Dakota,2013-01-01,181,False,True
Nebraska,2013-01-01,105,True,True
Nebraska,2013-01-01,58,True,True
Nebraska,2013-01-01,47,True,True
Nebraska,2013-01-01,282,False,True
Nebraska,2013-01-01,431,True,False
Nebraska,2013-01-01,25,False,False
Nebraska,2013-01-01,93,True,True
Nebraska,2013-01-01,52,True,True
Nebraska,2013-01-01,41,True,True
Nebraska,2013-01-01,660,True,False
Nebraska,2013-01-01,243,True,True
Nebraska,2013-01-01,417,True,False
Nebraska,2013-01-01,20,True,False
Nebraska,2013-01-01,713,True,True
Nebraska,2013-01-01,12,True,True
Nebraska,2013-01-01,6,True,True
Nebraska,2013-01-01,6,True,True
Nebraska,2013-01-01,53,False,True
Nebraska,2013-01-01,39,False,True
Nebraska,2013-01-01,14,True,True
Nebraska,2013-01-01,5,False,True
Nebraska,2013-01-01,180,True,True
Nebraska,2013-01-01,167,True,True
Nebraska,2013-01-01,13,True,True
Nebraska,2013-01-01,1011,False,True
Nebraska,2013-01-01,465,True,False
Nebraska,2013-01-01,91,False,False
Nebraska,2013-01-01,163,True,True
Nebraska,2013-01-01,150,True,True
Nebraska,2013-01-01,13,True,True
Nebraska,2013-01-01,1459,True,False
Nebraska,2013-01-01,994,True,True
Nebraska,2013-01-01,465,True,False
Nebraska,2013-01-01,89,True,False
Nebraska,2013-01-01,1476,True,True
Nebraska,2013-01-01,17,True,True
Nebraska,2013-01-01,17,True,True
Nebraska,2013-01-01,0,True,True
Nebraska,2013-01-01,17,False,True
Nebraska,2013-01-01,17,False,True
Nebraska,2013-01-01,0,True,True
Nebraska,2013-01-01,2,False,True
Nebraska,2013-01-01,129,True,True
Nebraska,2013-01-01,114,True,True
Nebraska,2013-01-01,15,True,True
Nebraska,2013-01-01,599,False,True
Nebraska,2013-01-01,357,True,False
Nebraska,2013-01-01,67,False,False
Nebraska,2013-01-01,86,True,True
Nebraska,2013-01-01,71,True,True
Nebraska,2013-01-01,15,True,True
Nebraska,2013-01-01,853,True,False
Nebraska,2013-01-01,496,True,True
Nebraska,2013-01-01,357,True,False
Nebraska,2013-01-01,52,True,False
Nebraska,2013-01-01,956,True,True
Nebraska,2013-01-01,43,True,True
Nebraska,2013-01-01,43,True,True
Nebraska,2013-01-01,0,True,True
Nebraska,2013-01-01,103,False,True
Nebraska,2013-01-01,103,False,True
Nebraska,2013-01-01,0,True,True
Nebraska,2013-01-01,15,False,True
New Hampshire,2013-01-01,143,True,True
New Hampshire,2013-01-01,121,True,True
New Hampshire,2013-01-01,22,True,True
New Hampshire,2013-01-01,401,False,True
New Hampshire,2013-01-01,358,True,False
New Hampshire,2013-01-01,46,False,False
New Hampshire,2013-01-01,65,True,True
New Hampshire,2013-01-01,55,True,True
New Hampshire,2013-01-01,10,True,True
New Hampshire,2013-01-01,647,True,False
New Hampshire,2013-01-01,312,True,True
New Hampshire,2013-01-01,335,True,False
New Hampshire,2013-01-01,37,True,False
New Hampshire,2013-01-01,759,True,True
New Hampshire,2013-01-01,78,True,True
New Hampshire,2013-01-01,66,True,True
New Hampshire,2013-01-01,12,True,True
New Hampshire,2013-01-01,112,False,True
New Hampshire,2013-01-01,89,False,True
New Hampshire,2013-01-01,23,True,True
New Hampshire,2013-01-01,9,False,True
New Hampshire,2013-01-01,84,True,True
New Hampshire,2013-01-01,81,True,True
New Hampshire,2013-01-01,3,True,True
New Hampshire,2013-01-01,228,False,True
New Hampshire,2013-01-01,154,True,False
New Hampshire,2013-01-01,17,False,False
New Hampshire,2013-01-01,49,True,True
New Hampshire,2013-01-01,46,True,True
New Hampshire,2013-01-01,3,True,True
New Hampshire,2013-01-01,304,True,False
New Hampshire,2013-01-01,157,True,True
New Hampshire,2013-01-01,147,True,False
New Hampshire,2013-01-01,14,True,False
New Hampshire,2013-01-01,382,True,True
New Hampshire,2013-01-01,35,True,True
New Hampshire,2013-01-01,35,True,True
New Hampshire,2013-01-01,0,True,True
New Hampshire,2013-01-01,78,False,True
New Hampshire,2013-01-01,71,False,True
New Hampshire,2013-01-01,7,True,True
New Hampshire,2013-01-01,3,False,True
New Hampshire,2013-01-01,28,True,True
New Hampshire,2013-01-01,24,True,True
New Hampshire,2013-01-01,4,True,True
New Hampshire,2013-01-01,169,False,True
New Hampshire,2013-01-01,137,True,False
New Hampshire,2013-01-01,62,False,False
New Hampshire,2013-01-01,21,True,True
New Hampshire,2013-01-01,17,True,True
New Hampshire,2013-01-01,4,True,True
New Hampshire,2013-01-01,294,True,False
New Hampshire,2013-01-01,157,True,True
New Hampshire,2013-01-01,137,True,False
New Hampshire,2013-01-01,61,True,False
New Hampshire,2013-01-01,306,True,True
New Hampshire,2013-01-01,7,True,True
New Hampshire,2013-01-01,7,True,True
New Hampshire,2013-01-01,0,True,True
New Hampshire,2013-01-01,12,False,True
New Hampshire,2013-01-01,12,False,True
New Hampshire,2013-01-01,0,True,True
New Hampshire,2013-01-01,1,False,True
New Jersey,2013-01-01,124,True,True
New Jersey,2013-01-01,114,True,True
New Jersey,2013-01-01,10,True,True
New Jersey,2013-01-01,488,False,True
New Jersey,2013-01-01,258,True,False
New Jersey,2013-01-01,44,False,False
New Jersey,2013-01-01,101,True,True
New Jersey,2013-01-01,91,True,True
New Jersey,2013-01-01,10,True,True
New Jersey,2013-01-01,686,True,False
New Jersey,2013-01-01,434,True,True
New Jersey,2013-01-01,252,True,False
New Jersey,2013-01-01,35,True,False
New Jersey,2013-01-01,746,True,True
New Jersey,2013-01-01,23,True,True
New Jersey,2013-01-01,23,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,60,False,True
New Jersey,2013-01-01,54,False,True
New Jersey,2013-01-01,6,True,True
New Jersey,2013-01-01,9,False,True
New Jersey,2013-01-01,33,True,True
New Jersey,2013-01-01,31,True,True
New Jersey,2013-01-01,2,True,True
New Jersey,2013-01-01,209,False,True
New Jersey,2013-01-01,137,True,False
New Jersey,2013-01-01,17,False,False
New Jersey,2013-01-01,23,True,True
New Jersey,2013-01-01,23,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,328,True,False
New Jersey,2013-01-01,195,True,True
New Jersey,2013-01-01,133,True,False
New Jersey,2013-01-01,17,True,False
New Jersey,2013-01-01,346,True,True
New Jersey,2013-01-01,10,True,True
New Jersey,2013-01-01,8,True,True
New Jersey,2013-01-01,2,True,True
New Jersey,2013-01-01,18,False,True
New Jersey,2013-01-01,14,False,True
New Jersey,2013-01-01,4,True,True
New Jersey,2013-01-01,0,False,True
New Jersey,2013-01-01,85,True,True
New Jersey,2013-01-01,34,True,True
New Jersey,2013-01-01,51,True,True
New Jersey,2013-01-01,300,False,True
New Jersey,2013-01-01,371,True,False
New Jersey,2013-01-01,32,False,False
New Jersey,2013-01-01,77,True,True
New Jersey,2013-01-01,30,True,True
New Jersey,2013-01-01,47,True,True
New Jersey,2013-01-01,629,True,False
New Jersey,2013-01-01,266,True,True
New Jersey,2013-01-01,363,True,False
New Jersey,2013-01-01,17,True,False
New Jersey,2013-01-01,671,True,True
New Jersey,2013-01-01,8,True,True
New Jersey,2013-01-01,4,True,True
New Jersey,2013-01-01,4,True,True
New Jersey,2013-01-01,42,False,True
New Jersey,2013-01-01,34,False,True
New Jersey,2013-01-01,8,True,True
New Jersey,2013-01-01,15,False,True
New Jersey,2013-01-01,138,True,True
New Jersey,2013-01-01,116,True,True
New Jersey,2013-01-01,22,True,True
New Jersey,2013-01-01,714,False,True
New Jersey,2013-01-01,577,True,False
New Jersey,2013-01-01,47,False,False
New Jersey,2013-01-01,83,True,True
New Jersey,2013-01-01,64,True,True
New Jersey,2013-01-01,19,True,True
New Jersey,2013-01-01,1098,True,False
New Jersey,2013-01-01,553,True,True
New Jersey,2013-01-01,545,True,False
New Jersey,2013-01-01,36,True,False
New Jersey,2013-01-01,1291,True,True
New Jersey,2013-01-01,55,True,True
New Jersey,2013-01-01,52,True,True
New Jersey,2013-01-01,3,True,True
New Jersey,2013-01-01,193,False,True
New Jersey,2013-01-01,161,False,True
New Jersey,2013-01-01,32,True,True
New Jersey,2013-01-01,11,False,True
New Jersey,2013-01-01,207,True,True
New Jersey,2013-01-01,190,True,True
New Jersey,2013-01-01,17,True,True
New Jersey,2013-01-01,888,False,True
New Jersey,2013-01-01,758,True,False
New Jersey,2013-01-01,67,False,False
New Jersey,2013-01-01,159,True,True
New Jersey,2013-01-01,144,True,True
New Jersey,2013-01-01,15,True,True
New Jersey,2013-01-01,1482,True,False
New Jersey,2013-01-01,752,True,True
New Jersey,2013-01-01,730,True,False
New Jersey,2013-01-01,50,True,False
New Jersey,2013-01-01,1646,True,True
New Jersey,2013-01-01,48,True,True
New Jersey,2013-01-01,46,True,True
New Jersey,2013-01-01,2,True,True
New Jersey,2013-01-01,164,False,True
New Jersey,2013-01-01,136,False,True
New Jersey,2013-01-01,28,True,True
New Jersey,2013-01-01,17,False,True
New Jersey,2013-01-01,145,True,True
New Jersey,2013-01-01,131,True,True
New Jersey,2013-01-01,14,True,True
New Jersey,2013-01-01,624,False,True
New Jersey,2013-01-01,318,True,False
New Jersey,2013-01-01,46,False,False
New Jersey,2013-01-01,38,True,True
New Jersey,2013-01-01,36,True,True
New Jersey,2013-01-01,2,True,True
New Jersey,2013-01-01,657,True,False
New Jersey,2013-01-01,353,True,True
New Jersey,2013-01-01,304,True,False
New Jersey,2013-01-01,29,True,False
New Jersey,2013-01-01,942,True,True
New Jersey,2013-01-01,107,True,True
New Jersey,2013-01-01,95,True,True
New Jersey,2013-01-01,12,True,True
New Jersey,2013-01-01,285,False,True
New Jersey,2013-01-01,271,False,True
New Jersey,2013-01-01,14,True,True
New Jersey,2013-01-01,17,False,True
New Jersey,2013-01-01,100,True,True
New Jersey,2013-01-01,63,True,True
New Jersey,2013-01-01,37,True,True
New Jersey,2013-01-01,456,False,True
New Jersey,2013-01-01,575,True,False
New Jersey,2013-01-01,44,False,False
New Jersey,2013-01-01,43,True,True
New Jersey,2013-01-01,9,True,True
New Jersey,2013-01-01,34,True,True
New Jersey,2013-01-01,788,True,False
New Jersey,2013-01-01,273,True,True
New Jersey,2013-01-01,515,True,False
New Jersey,2013-01-01,23,True,False
New Jersey,2013-01-01,1031,True,True
New Jersey,2013-01-01,57,True,True
New Jersey,2013-01-01,54,True,True
New Jersey,2013-01-01,3,True,True
New Jersey,2013-01-01,243,False,True
New Jersey,2013-01-01,183,False,True
New Jersey,2013-01-01,60,True,True
New Jersey,2013-01-01,21,False,True
New Jersey,2013-01-01,68,True,True
New Jersey,2013-01-01,48,True,True
New Jersey,2013-01-01,20,True,True
New Jersey,2013-01-01,364,False,True
New Jersey,2013-01-01,554,True,False
New Jersey,2013-01-01,16,False,False
New Jersey,2013-01-01,61,True,True
New Jersey,2013-01-01,41,True,True
New Jersey,2013-01-01,20,True,True
New Jersey,2013-01-01,882,True,False
New Jersey,2013-01-01,337,True,True
New Jersey,2013-01-01,545,True,False
New Jersey,2013-01-01,12,True,False
New Jersey,2013-01-01,918,True,True
New Jersey,2013-01-01,7,True,True
New Jersey,2013-01-01,7,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,36,False,True
New Jersey,2013-01-01,27,False,True
New Jersey,2013-01-01,9,True,True
New Jersey,2013-01-01,4,False,True
New Jersey,2013-01-01,48,True,True
New Jersey,2013-01-01,41,True,True
New Jersey,2013-01-01,7,True,True
New Jersey,2013-01-01,201,False,True
New Jersey,2013-01-01,145,True,False
New Jersey,2013-01-01,11,False,False
New Jersey,2013-01-01,32,True,True
New Jersey,2013-01-01,25,True,True
New Jersey,2013-01-01,7,True,True
New Jersey,2013-01-01,299,True,False
New Jersey,2013-01-01,156,True,True
New Jersey,2013-01-01,143,True,False
New Jersey,2013-01-01,9,True,False
New Jersey,2013-01-01,346,True,True
New Jersey,2013-01-01,16,True,True
New Jersey,2013-01-01,16,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,47,False,True
New Jersey,2013-01-01,45,False,True
New Jersey,2013-01-01,2,True,True
New Jersey,2013-01-01,2,False,True
New Jersey,2013-01-01,90,True,True
New Jersey,2013-01-01,72,True,True
New Jersey,2013-01-01,18,True,True
New Jersey,2013-01-01,369,False,True
New Jersey,2013-01-01,313,True,False
New Jersey,2013-01-01,16,False,False
New Jersey,2013-01-01,63,True,True
New Jersey,2013-01-01,45,True,True
New Jersey,2013-01-01,18,True,True
New Jersey,2013-01-01,589,True,False
New Jersey,2013-01-01,280,True,True
New Jersey,2013-01-01,309,True,False
New Jersey,2013-01-01,8,True,False
New Jersey,2013-01-01,682,True,True
New Jersey,2013-01-01,27,True,True
New Jersey,2013-01-01,27,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,93,False,True
New Jersey,2013-01-01,89,False,True
New Jersey,2013-01-01,4,True,True
New Jersey,2013-01-01,8,False,True
New Jersey,2013-01-01,42,True,True
New Jersey,2013-01-01,29,True,True
New Jersey,2013-01-01,13,True,True
New Jersey,2013-01-01,200,False,True
New Jersey,2013-01-01,240,True,False
New Jersey,2013-01-01,9,False,False
New Jersey,2013-01-01,37,True,True
New Jersey,2013-01-01,24,True,True
New Jersey,2013-01-01,13,True,True
New Jersey,2013-01-01,386,True,False
New Jersey,2013-01-01,156,True,True
New Jersey,2013-01-01,230,True,False
New Jersey,2013-01-01,8,True,False
New Jersey,2013-01-01,440,True,True
New Jersey,2013-01-01,5,True,True
New Jersey,2013-01-01,5,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,54,False,True
New Jersey,2013-01-01,44,False,True
New Jersey,2013-01-01,10,True,True
New Jersey,2013-01-01,1,False,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,21,False,True
New Jersey,2013-01-01,23,True,False
New Jersey,2013-01-01,2,False,False
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,40,True,False
New Jersey,2013-01-01,17,True,True
New Jersey,2013-01-01,23,True,False
New Jersey,2013-01-01,1,True,False
New Jersey,2013-01-01,44,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,4,False,True
New Jersey,2013-01-01,4,False,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,1,False,True
New Jersey,2013-01-01,39,True,True
New Jersey,2013-01-01,33,True,True
New Jersey,2013-01-01,6,True,True
New Jersey,2013-01-01,197,False,True
New Jersey,2013-01-01,115,True,False
New Jersey,2013-01-01,99,False,False
New Jersey,2013-01-01,39,True,True
New Jersey,2013-01-01,33,True,True
New Jersey,2013-01-01,6,True,True
New Jersey,2013-01-01,304,True,False
New Jersey,2013-01-01,194,True,True
New Jersey,2013-01-01,110,True,False
New Jersey,2013-01-01,99,True,False
New Jersey,2013-01-01,312,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,8,False,True
New Jersey,2013-01-01,3,False,True
New Jersey,2013-01-01,5,True,True
New Jersey,2013-01-01,0,False,True
New Jersey,2013-01-01,58,True,True
New Jersey,2013-01-01,49,True,True
New Jersey,2013-01-01,9,True,True
New Jersey,2013-01-01,380,False,True
New Jersey,2013-01-01,288,True,False
New Jersey,2013-01-01,37,False,False
New Jersey,2013-01-01,46,True,True
New Jersey,2013-01-01,37,True,True
New Jersey,2013-01-01,9,True,True
New Jersey,2013-01-01,601,True,False
New Jersey,2013-01-01,334,True,True
New Jersey,2013-01-01,267,True,False
New Jersey,2013-01-01,26,True,False
New Jersey,2013-01-01,668,True,True
New Jersey,2013-01-01,12,True,True
New Jersey,2013-01-01,12,True,True
New Jersey,2013-01-01,0,True,True
New Jersey,2013-01-01,67,False,True
New Jersey,2013-01-01,46,False,True
New Jersey,2013-01-01,21,True,True
New Jersey,2013-01-01,11,False,True
New Jersey,2013-01-01,27,True,True
New Jersey,2013-01-01,20,True,True
New Jersey,2013-01-01,7,True,True
New Jersey,2013-01-01,526,False,True
New Jersey,2013-01-01,1122,True,False
New Jersey,2013-01-01,14,False,False
New Jersey,2013-01-01,21,True,True
New Jersey,2013-01-01,14,True,True
New Jersey,2013-01-01,7,True,True
New Jersey,2013-01-01,1601,True,False
New Jersey,2013-01-01,490,True,True
New Jersey,2013-01-01,1111,True,False
New Jersey,2013-01-01,13,True,False
New Jersey,2013-01-01,1648,True,True
New Jersey,2013-01-01,6,True,True
